Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
S,40,12.20,10.90,26.30,24.98,0.01,26.30,781.93,-93.46,0.03,15.00,0.06,1
L,40,4.10,2.20,20.00,19.24,0.01,0.00,559.66,-277.03,0.05,15.00,0.00,1
R,40,27.40,12.00,23.00,22.15,-0.02,23.00,663.03,-165.66,0.07,15.00,0.05,1
S,40,13.60,10.90,26.30,25.67,0.01,26.30,771.63,-173.69,0.04,15.00,0.06,1
L,40,4.10,2.20,20.00,19.81,0.01,0.00,549.06,-194.79,0.05,15.00,0.00,1
R,40,23.10,12.00,23.00,22.92,-0.02,23.00,647.72,-162.37,0.07,15.00,0.05,1
S,40,10.10,10.90,19.70,26.10,0.02,19.70,591.67,-206.93,0.04,15.00,0.07,1
L,40,3.00,2.20,20.00,21.09,-0.04,0.00,516.81,18.10,0.05,15.00,0.00,1
R,40,17.20,12.00,23.00,23.96,-0.02,23.00,621.01,-175.38,0.07,15.00,0.05,1
S,40,10.20,10.90,20.02,25.87,0.07,20.02,568.91,-382.11,0.04,15.00,0.07,1
L,40,3.40,2.20,20.00,19.62,-0.01,0.00,548.90,-190.01,0.05,15.00,0.00,1
R,40,80.00,12.00,23.00,22.79,-0.02,23.00,646.08,-166.79,0.07,15.00,0.05,1
S,40,10.70,10.90,22.00,24.90,0.03,22.00,611.71,-161.72,0.04,15.00,0.07,1
L,40,2.80,2.20,20.00,19.85,-0.01,0.00,545.00,-130.70,0.05,15.00,0.00,1
R,40,80.00,12.00,23.00,22.96,-0.01,23.00,642.76,-179.48,0.06,15.00,0.05,1
S,40,10.20,10.90,19.91,23.76,0.02,19.91,570.35,-192.05,0.03,15.00,0.07,1
L,40,1.90,2.20,20.00,19.81,-0.06,0.00,546.98,63.24,0.05,15.00,0.00,1
R,40,80.00,12.00,23.00,23.52,-0.00,23.00,628.52,-197.58,0.06,15.00,0.05,1
S,40,13.20,10.90,26.30,22.65,0.01,26.30,743.73,-193.17,0.03,15.00,0.06,1
L,40,1.70,2.20,20.00,20.47,-0.07,0.00,530.76,12.96,0.05,15.00,0.00,1
R,40,80.00,12.00,23.00,22.81,-0.00,23.00,643.95,-188.32,0.06,15.00,0.05,1
S,40,15.50,10.90,26.30,22.21,0.01,26.30,776.47,-183.41,0.03,15.00,0.06,1
L,40,2.20,2.20,20.00,20.32,-0.02,0.00,531.99,-166.07,0.05,15.00,0.00,1
R,41,11.70,12.00,18.76,22.76,-0.01,18.76,535.30,-181.37,0.05,15.00,0.05,1
S,40,13.60,10.90,26.30,22.64,0.02,26.30,788.98,-253.30,0.03,15.00,0.06,1
L,40,2.50,2.20,20.00,20.05,-0.06,0.00,537.08,59.87,0.05,15.00,0.00,1
R,40,13.00,12.00,23.00,22.34,-0.01,23.00,633.51,-168.75,0.05,15.00,0.05,1
L,40,1.90,2.20,20.00,20.02,-0.06,0.00,537.54,4.13,0.05,15.00,0.00,1
S,40,13.10,10.90,21.64,23.61,0.09,21.64,662.99,-459.71,0.04,15.00,0.05,1
R,40,12.50,12.00,22.00,21.89,-0.02,22.00,623.02,-149.38,0.05,15.00,0.05,1
S,40,9.00,10.90,15.88,24.03,0.14,15.88,490.40,-588.45,0.04,15.00,0.05,1
L,41,1.30,2.20,20.00,20.09,0.00,0.00,535.62,-196.22,0.05,15.00,0.00,1
R,40,14.80,12.00,23.00,21.91,-0.01,23.00,649.22,-162.66,0.05,15.00,0.05,1
L,40,0.90,2.20,20.00,21.01,0.00,0.00,511.16,-105.75,0.03,15.00,0.00,1
S,40,12.00,10.90,23.06,22.97,0.04,23.06,658.36,-152.05,0.04,15.00,0.05,1
R,40,16.70,12.00,23.00,21.96,-0.01,23.00,654.39,-170.22,0.05,15.00,0.05,1
S,40,3.10,10.90,18.80,21.96,0.07,18.80,573.78,-420.62,0.05,15.00,0.05,1
L,40,1.40,2.20,20.00,19.80,-0.06,0.00,536.84,123.89,0.03,15.00,0.00,1
R,41,17.00,12.00,23.00,22.02,-0.01,23.00,658.93,-167.35,0.05,15.00,0.03,1
S,40,80.00,10.90,25.20,21.41,-0.04,25.20,736.94,14.98,0.05,15.00,0.05,1
L,40,1.60,2.20,20.00,20.21,-0.02,0.00,527.21,-126.24,0.03,15.00,0.00,1
R,40,16.80,12.00,23.00,23.00,-0.00,23.00,639.07,-180.59,0.05,15.00,0.03,1
S,40,-1.70,10.90,19.70,21.49,-0.07,19.70,613.21,-30.58,0.05,15.00,0.05,1
L,40,2.50,2.20,20.00,20.05,-0.06,0.00,530.32,91.99,0.03,15.00,0.00,1
R,40,18.70,12.00,23.00,23.48,0.00,23.00,626.60,-198.01,0.05,15.00,0.03,1
S,40,3.00,10.90,19.70,21.91,-0.04,19.70,591.95,-187.25,0.05,15.00,0.05,1
L,40,2.20,2.20,20.00,20.11,-0.05,0.00,528.39,32.52,0.03,15.00,0.00,1
R,40,17.20,12.00,23.00,22.78,0.01,23.00,642.03,-224.71,0.05,15.00,0.03,1
S,40,3.90,10.90,19.70,21.99,-0.03,19.70,577.00,-146.37,0.05,15.00,0.05,1
L,40,1.80,2.20,20.00,19.69,-0.00,0.00,538.68,-153.64,0.03,15.00,0.00,1
R,40,17.10,12.00,23.00,22.53,0.02,23.00,649.84,-236.74,0.05,15.00,0.03,1
L,40,1.80,2.20,20.00,19.72,-0.04,0.00,539.78,85.11,0.03,15.00,0.00,1
R,40,13.20,12.00,23.00,23.33,0.03,23.00,631.76,-262.12,0.05,15.00,0.03,1
S,40,7.80,10.90,19.70,21.67,0.01,19.70,572.06,-303.31,0.05,15.00,0.05,1
S,40,15.70,10.90,26.30,21.03,0.06,26.30,749.70,-420.45,0.05,15.00,0.05,1
L,40,2.10,2.20,20.00,20.20,-0.04,0.00,528.82,31.99,0.02,15.00,0.00,1
R,40,11.20,12.00,17.00,22.78,0.07,17.00,487.51,-407.48,0.05,15.00,0.03,1
S,40,20.80,10.90,26.30,20.80,0.07,26.30,786.30,-394.98,0.05,15.00,0.05,1
L,40,1.60,2.20,20.00,20.00,0.06,0.00,532.97,-340.11,0.02,15.00,0.00,1
S,40,23.10,10.90,26.30,21.34,-0.04,26.30,800.00,39.13,0.05,15.00,0.05,1
R,40,10.00,12.00,17.00,21.82,0.06,17.00,478.84,-340.05,0.05,15.00,0.03,1
L,40,2.00,2.20,20.00,19.81,0.01,0.00,537.93,-10.67,0.02,15.00,0.00,1
R,40,8.50,12.00,17.00,20.87,0.01,17.00,475.59,-142.39,0.05,15.00,0.03,1
S,40,27.30,10.90,19.70,22.67,-0.07,19.70,625.77,-40.71,0.05,15.00,0.05,1
L,40,2.20,2.20,20.00,19.97,-0.06,0.00,534.83,156.41,0.02,15.00,0.00,1
R,40,8.30,12.00,17.00,20.06,-0.02,17.00,474.33,-128.53,0.05,15.00,0.02,1
S,40,29.10,10.90,19.70,23.41,0.01,19.70,589.32,-350.88,0.05,15.00,0.05,1
L,40,2.20,2.20,20.00,19.99,-0.06,0.00,534.44,75.17,0.02,15.00,0.00,1
R,40,8.10,12.00,17.00,19.05,-0.07,17.00,483.03,0.42,0.05,15.00,0.02,1
S,40,27.80,10.90,19.70,23.30,0.02,19.70,570.60,-260.01,0.06,15.00,0.05,1
L,40,2.80,2.20,20.00,20.11,0.01,0.00,531.50,-158.58,0.01,15.00,0.00,1
R,40,8.20,12.00,17.00,18.27,-0.07,17.00,491.43,-50.47,0.05,15.00,0.02,1
S,40,23.60,10.90,19.70,22.67,0.01,19.70,566.18,-235.28,0.06,15.00,0.05,1
L,40,2.20,2.20,20.00,19.98,0.06,0.00,534.29,-259.39,0.01,15.00,0.00,1
R,40,8.50,12.00,17.00,17.84,-0.07,17.00,495.27,-49.97,0.05,15.00,0.02,1
L,40,2.90,2.20,20.00,20.03,-0.05,0.00,532.93,204.66,0.01,15.00,0.00,1
S,40,17.80,10.90,19.70,20.01,-0.04,19.70,618.23,-62.46,0.06,15.00,0.05,1
R,40,8.50,12.00,17.00,17.48,-0.06,17.00,499.79,-47.73,0.05,15.00,0.01,1
S,40,80.00,10.90,19.70,20.97,-0.04,19.70,591.55,-129.84,0.06,15.00,0.05,1
L,40,2.80,2.20,20.00,19.92,-0.06,0.00,535.62,106.99,0.01,15.00,0.00,1
R,40,8.80,12.00,17.00,17.37,-0.04,17.00,499.99,-108.22,0.05,15.00,0.01,1
L,40,3.20,2.20,20.00,21.54,-0.05,0.00,493.95,43.07,0.01,15.00,0.00,1
S,40,4.90,10.90,14.30,20.89,-0.03,14.30,445.13,-152.82,0.06,15.00,0.05,1
R,40,8.50,12.00,17.00,17.34,-0.02,17.00,498.41,-131.39,0.05,15.00,0.01,1
S,40,80.00,10.90,19.70,19.49,0.08,19.70,584.35,-522.78,0.05,15.00,0.05,1
L,40,2.40,2.20,20.00,19.69,0.01,0.00,533.14,-155.89,0.01,15.00,0.00,1
R,40,8.80,12.00,17.00,17.29,-0.03,17.00,497.74,-92.29,0.05,15.00,0.01,1
S,40,80.00,10.90,19.70,19.29,0.01,19.70,590.84,-127.45,0.05,15.00,0.05,1
L,40,1.90,2.20,20.00,19.09,0.02,0.00,550.66,-82.56,0.01,15.00,0.00,1
R,40,8.70,12.00,17.00,17.34,-0.07,17.00,494.83,55.93,0.05,15.00,0.01,1
S,40,80.00,10.90,19.70,18.90,-0.07,19.70,603.31,51.91,0.05,15.00,0.05,1
L,40,2.80,2.20,20.00,19.19,0.01,0.00,553.47,-53.90,0.01,15.00,0.00,1
R,40,8.70,12.00,17.00,17.23,-0.07,17.00,495.78,12.51,0.05,15.00,0.01,1
S,40,6.60,10.90,14.30,19.53,-0.07,14.30,450.55,-48.03,0.05,15.00,0.05,1
L,40,2.50,2.20,20.00,19.57,0.00,0.00,548.25,-33.11,0.01,15.00,0.00,1
R,40,8.90,12.00,17.00,16.96,-0.06,17.00,501.36,0.00,0.05,15.00,0.01,1
S,40,4.20,10.90,14.30,19.10,-0.05,14.30,431.29,-128.61,0.05,15.00,0.05,1
L,40,2.70,2.20,20.00,19.75,-0.01,0.00,546.09,-13.51,0.01,15.00,0.00,1
R,40,8.90,12.00,17.00,17.15,-0.06,17.00,496.60,13.58,0.04,15.00,0.01,1
S,40,0.00,10.90,14.30,18.30,-0.04,14.30,424.39,-115.80,0.05,15.00,0.04,1
R,40,9.30,12.00,17.00,17.20,-0.01,17.00,494.38,-140.47,0.04,15.00,0.01,1
L,40,3.20,2.20,20.00,19.83,-0.05,0.00,545.42,148.54,0.01,15.00,0.00,1
S,40,1.10,10.90,14.30,17.43,-0.04,14.30,423.84,-100.68,0.05,15.00,0.04,1
L,40,2.80,2.20,20.00,19.94,-0.05,0.00,543.61,69.17,0.01,15.00,0.00,1
R,40,9.40,12.00,17.00,17.35,-0.01,17.00,489.29,-90.82,0.04,15.00,0.01,1
S,40,0.00,10.90,14.30,16.25,-0.03,14.30,436.41,-101.78,0.05,15.00,0.04,1
L,40,3.10,2.20,20.00,19.99,0.01,0.00,542.53,-136.23,0.01,15.00,0.00,1
R,40,9.40,12.00,17.00,17.19,-0.02,17.00,491.60,-55.11,0.04,15.00,0.01,1
S,40,2.40,10.90,14.30,15.61,0.01,14.30,441.85,-245.40,0.05,15.00,0.04,1
L,40,4.30,2.20,20.00,20.05,-0.02,0.00,541.01,73.46,0.01,15.00,0.00,1
R,40,9.50,12.00,17.00,17.10,-0.06,17.00,492.65,99.42,0.03,15.00,0.01,1
S,40,3.80,10.90,14.30,15.25,-0.03,14.30,443.52,-42.83,0.05,15.00,0.04,1
L,40,3.20,2.20,20.00,20.06,0.02,0.00,540.40,-107.21,0.01,15.00,0.00,1
R,40,9.50,12.00,17.00,17.11,-0.06,17.00,491.95,47.12,0.03,15.00,0.01,1
S,40,3.20,10.90,14.30,15.10,0.01,14.30,442.06,-226.90,0.05,15.00,0.03,1
L,40,3.40,2.20,20.00,19.45,0.01,0.00,556.12,-40.23,0.01,15.00,0.00,1
R,40,9.60,12.00,17.00,17.18,-0.01,17.00,489.50,-122.96,0.03,15.00,0.01,1
L,40,3.80,2.20,20.00,20.76,0.06,0.00,524.98,-216.47,0.01,15.00,0.00,1
S,40,6.40,10.90,14.30,14.85,0.01,14.30,443.87,-190.16,0.05,15.00,0.03,1
R,40,10.10,12.00,17.00,17.05,-0.00,17.00,491.81,-74.43,0.03,15.00,0.01,1
S,40,12.60,10.90,15.56,14.88,-0.03,15.56,472.63,-27.56,0.05,15.00,0.03,1
L,40,3.40,2.20,20.00,19.58,-0.01,0.00,551.54,70.55,0.01,15.00,0.00,1
R,40,10.20,12.00,17.00,17.11,-0.01,17.00,490.02,-54.08,0.03,15.00,0.01,1
S,40,14.10,10.90,19.70,14.89,0.03,19.70,584.46,-306.76,0.05,15.00,0.03,1
L,40,3.20,2.20,20.00,19.83,-0.07,0.00,547.36,214.08,0.01,15.00,0.00,1
R,40,10.10,12.00,17.00,17.20,-0.01,17.00,487.10,-50.50,0.02,15.00,0.01,1
S,40,12.50,10.90,15.73,15.28,-0.03,15.73,498.82,-7.87,0.05,15.00,0.03,1
L,40,3.80,2.20,20.00,19.56,-0.06,0.00,555.41,102.78,0.01,15.00,0.00,1
R,40,10.00,12.00,17.00,16.73,-0.01,17.00,497.99,-37.40,0.02,15.00,0.01,1
L,40,4.00,2.20,20.00,19.97,0.00,0.00,547.16,-119.92,0.01,15.00,0.00,1
S,40,21.50,10.90,19.70,16.14,-0.03,19.70,582.52,-81.09,0.05,15.00,0.02,1
R,40,10.20,12.00,17.00,18.02,-0.01,17.00,465.85,-31.35,0.02,15.00,0.01,1
S,40,22.60,10.90,19.70,16.62,0.02,19.70,590.75,-270.73,0.05,15.00,0.02,1
L,40,4.30,2.20,20.00,20.13,0.01,0.00,543.12,-50.45,0.01,15.00,0.00,1
R,40,10.00,12.00,17.00,16.75,-0.02,17.00,493.20,-30.96,0.02,15.00,0.01,1
S,40,25.40,10.90,19.70,17.79,0.03,19.70,577.98,-224.18,0.05,15.00,0.02,1
L,40,3.40,2.20,20.00,20.55,-0.04,0.00,531.40,148.59,0.01,15.00,0.00,1
R,40,9.90,12.00,17.00,17.45,-0.03,17.00,476.27,21.55,0.02,15.00,0.01,1
S,40,25.10,10.90,19.70,18.87,0.03,19.70,560.93,-226.42,0.05,15.00,0.02,1
L,40,3.60,2.20,20.00,20.37,0.01,0.00,532.90,-95.96,0.01,15.00,0.00,1
R,40,10.20,12.00,17.00,16.78,-0.02,17.00,491.34,-32.93,0.02,15.00,0.01,1
S,40,21.70,10.90,19.70,19.11,0.03,19.70,559.39,-231.18,0.05,15.00,0.02,1
L,40,3.60,2.20,20.00,19.81,0.01,0.00,545.40,-34.01,0.01,15.00,0.00,1
R,40,10.10,12.00,17.00,16.78,-0.01,17.00,492.45,-27.52,0.01,15.00,0.01,1
S,40,17.00,10.90,19.70,18.91,0.03,19.70,568.00,-218.69,0.05,15.00,0.01,1
L,40,4.10,2.20,20.00,19.81,0.01,0.00,546.41,-29.18,0.01,15.00,0.00,1
R,40,10.30,12.00,17.00,16.84,-0.02,17.00,492.31,-1.20,0.01,15.00,0.01,1
S,40,12.30,10.90,19.70,19.53,0.08,19.70,556.54,-447.20,0.05,15.00,0.01,1
L,40,4.20,2.20,20.00,19.81,0.00,0.00,547.70,-10.94,0.01,15.00,0.00,1
R,40,10.40,12.00,17.00,17.01,-0.02,17.00,488.72,-9.86,0.01,15.00,0.01,1
S,40,10.60,10.90,15.76,18.94,0.01,15.76,470.25,-112.89,0.05,15.00,0.01,1
L,40,4.30,2.20,20.00,19.82,0.00,0.00,548.53,-16.25,0.01,15.00,0.00,1
R,40,10.40,12.00,17.00,16.83,-0.02,17.00,493.40,-9.90,0.01,15.00,0.01,1
S,40,9.90,10.90,14.30,18.67,-0.05,14.30,420.62,-2.18,0.05,15.00,0.01,1
L,40,3.60,2.20,20.00,20.01,-0.00,0.00,544.49,7.83,0.01,15.00,0.00,1
R,40,10.70,12.00,17.00,16.93,-0.01,17.00,491.79,-11.72,0.01,15.00,0.01,1
S,40,9.50,10.90,14.30,17.99,-0.07,14.30,413.00,14.79,0.05,15.00,0.01,1
L,40,4.80,2.20,20.00,19.97,-0.06,0.00,545.50,184.78,0.01,15.00,0.00,1
R,40,11.30,12.00,17.00,16.91,-0.01,17.00,492.76,-6.28,0.01,15.00,0.01,1
S,40,9.50,10.90,14.30,16.99,-0.05,14.30,417.61,-83.61,0.05,15.00,0.01,1
L,40,3.70,2.20,20.00,20.08,0.01,0.00,542.95,-109.12,0.01,15.00,0.00,1
R,40,11.10,12.00,17.00,16.97,-0.02,17.00,491.69,4.78,0.01,15.00,0.01,1
S,40,9.60,10.90,14.30,16.22,-0.00,14.30,422.04,-225.12,0.05,15.00,0.01,1
L,40,4.20,2.20,20.00,20.07,0.06,0.00,542.77,-196.63,0.01,15.00,0.00,1
R,40,11.40,12.00,17.00,16.93,-0.01,17.00,492.97,-4.36,0.01,15.00,0.01,1
L,40,4.60,2.20,20.00,19.49,-0.00,0.00,557.50,72.05,0.01,15.00,0.00,1
S,40,9.50,10.90,14.30,15.48,-0.06,14.30,430.21,55.21,0.05,15.00,0.01,1
R,40,11.40,12.00,17.00,17.00,-0.01,17.00,491.39,-10.76,0.01,15.00,0.01,1
S,40,10.10,10.90,14.30,15.13,-0.06,14.30,432.62,-3.84,0.05,15.00,0.01,1
L,40,3.90,2.20,20.00,20.10,-0.06,0.00,544.55,203.61,0.00,15.00,0.00,1
R,40,11.60,12.00,17.00,17.02,-0.01,17.00,490.93,-10.96,0.01,15.00,0.01,1
S,40,9.80,10.90,14.30,14.82,-0.01,14.30,435.83,-197.68,0.05,15.00,0.01,1
L,40,4.80,2.20,20.00,19.89,-0.05,0.00,549.29,110.15,0.00,15.00,0.00,1
R,40,11.50,12.00,17.00,17.04,-0.01,17.00,490.26,-11.44,0.01,15.00,0.00,1
L,40,5.10,2.20,20.00,20.09,0.01,0.00,544.85,-121.82,0.00,15.00,0.00,1
S,40,9.80,10.90,14.30,14.64,-0.01,14.30,437.46,-109.70,0.05,15.00,0.01,1
R,40,11.80,12.00,17.00,17.06,-0.00,17.00,489.42,-28.16,0.01,15.00,0.00,1
S,40,10.00,10.90,14.30,14.47,-0.07,14.30,439.81,113.95,0.05,15.00,0.01,1
L,40,5.00,2.20,20.00,20.21,0.07,0.00,541.13,-225.29,0.00,15.00,0.00,1
R,40,11.90,12.00,17.00,17.03,-0.01,17.00,489.89,-5.33,0.01,15.00,0.00,1
S,40,10.00,10.90,14.30,14.55,-0.07,14.30,436.73,46.63,0.05,15.00,0.01,1
L,40,5.20,2.20,20.00,20.22,0.06,0.00,539.58,-111.13,0.00,15.00,0.00,1
R,40,12.30,12.00,17.00,17.03,-0.00,17.00,489.79,-16.57,0.01,15.00,0.00,1
S,40,10.20,10.90,14.30,14.49,-0.07,14.30,436.87,39.87,0.05,15.00,0.01,1
L,40,5.00,2.20,20.00,20.67,-0.07,0.00,526.67,319.32,0.00,15.00,0.00,1
R,40,12.50,12.00,17.00,16.89,-0.00,17.00,493.20,-26.89,0.00,15.00,0.00,1
S,40,10.30,10.90,14.30,14.43,-0.04,14.30,437.38,-39.68,0.04,15.00,0.01,1
L,40,5.00,2.20,20.00,20.20,-0.12,0.00,534.92,325.92,0.00,15.00,0.00,1
R,40,12.40,12.00,17.00,16.96,-0.00,17.00,492.14,-15.31,0.00,15.00,0.00,1
S,40,10.30,10.90,14.30,14.44,-0.04,14.30,436.46,-10.74,0.04,15.00,0.00,1
L,40,5.90,2.20,20.00,20.15,-0.00,0.00,535.20,-151.82,0.00,15.00,0.00,1
R,40,12.80,12.00,17.00,16.98,-0.00,17.00,491.87,-24.63,0.00,15.00,0.00,1
L,40,5.60,2.20,20.00,20.16,0.07,0.00,534.10,-253.26,0.00,15.00,0.00,1
S,40,10.70,10.90,14.56,14.41,-0.03,14.56,442.98,-9.97,0.04,15.00,0.00,1
R,40,13.10,12.00,17.00,16.91,-0.00,17.00,493.74,-10.40,0.00,15.00,0.00,1
S,40,10.50,10.90,14.30,14.50,-0.03,14.30,434.84,-6.38,0.04,15.00,0.00,1
L,40,4.80,2.20,20.00,19.06,0.02,0.00,561.94,54.72,0.00,15.00,0.00,1
R,40,12.80,12.00,17.00,16.99,0.01,17.00,492.19,-51.41,0.00,15.00,0.00,1
S,40,10.70,10.90,14.48,14.53,0.01,14.48,437.76,-168.26,0.04,15.00,0.00,1
L,40,5.60,2.20,20.00,20.05,-0.01,0.00,541.37,43.27,0.00,15.00,0.00,1
R,40,13.00,12.00,17.00,16.94,-0.00,17.00,493.60,-7.04,0.01,15.00,0.00,1
S,40,11.10,10.90,16.11,14.52,0.02,16.11,480.00,-112.18,0.03,15.00,0.00,1
L,40,5.40,2.20,20.00,19.64,-0.05,0.00,551.78,179.18,0.00,15.00,0.00,1
R,40,13.20,12.00,17.00,16.90,-0.01,17.00,494.97,0.71,0.01,15.00,0.00,1
S,40,11.00,10.90,15.72,14.70,-0.04,15.72,474.53,86.18,0.03,15.00,0.01,1
L,40,6.70,2.20,20.00,19.90,0.00,0.00,547.09,-69.92,0.00,15.00,0.00,1
R,40,13.30,12.00,17.00,16.94,-0.01,17.00,494.43,-8.19,0.01,15.00,0.00,1
S,40,11.10,10.90,16.14,14.92,-0.03,16.14,485.62,3.93,0.03,15.00,0.01,1
L,40,6.00,2.20,20.00,20.63,0.01,0.00,528.69,-40.67,0.00,15.00,0.00,1
R,40,13.60,12.00,17.00,16.95,-0.01,17.00,494.60,2.22,0.01,15.00,0.00,1
S,40,11.00,10.90,15.76,15.28,0.06,15.76,473.28,-319.79,0.03,15.00,0.01,1
L,40,6.60,2.20,20.00,20.18,0.01,0.00,536.66,-20.21,0.00,15.00,0.00,1
R,40,13.70,12.00,17.27,17.00,-0.01,17.27,500.76,3.77,0.01,15.00,0.00,1
L,40,6.00,2.20,20.00,20.08,0.01,0.00,538.23,-28.71,0.00,15.00,0.00,1
S,40,11.00,10.90,15.77,15.53,0.06,15.77,469.80,-196.17,0.03,15.00,0.01,1
R,40,13.70,12.00,17.48,16.87,-0.01,17.48,511.03,-6.56,0.01,15.00,0.00,1
S,40,10.90,10.90,15.37,15.66,-0.04,15.37,457.34,166.62,0.03,15.00,0.01,1
L,40,6.80,2.20,20.00,20.35,0.01,0.00,530.70,-20.79,0.00,15.00,0.00,1
R,40,14.00,12.00,18.92,16.95,-0.01,18.92,550.10,4.14,0.01,15.00,0.00,1
S,40,10.60,10.90,14.73,15.85,-0.07,14.73,434.22,130.59,0.02,15.00,0.01,1
L,40,6.90,2.20,20.00,19.98,-0.00,0.00,538.36,20.85,0.00,15.00,0.00,1
R,40,13.90,12.00,18.74,17.28,-0.01,18.74,548.37,-1.54,0.01,15.00,0.00,1
S,40,10.80,10.90,14.92,15.72,-0.05,14.92,435.84,8.51,0.02,15.00,0.01,1
L,40,6.70,2.20,20.00,20.09,-0.00,0.00,535.69,13.91,0.00,15.00,0.00,1
R,40,13.80,12.00,18.56,17.70,-0.01,18.56,541.11,2.59,0.01,15.00,0.00,1
S,40,11.00,10.90,15.87,15.46,0.00,15.87,462.66,-140.61,0.02,15.00,0.01,1
L,40,6.20,2.20,20.00,19.97,-0.05,0.00,538.15,171.28,0.00,15.00,0.00,1
R,40,13.70,12.00,18.36,18.14,-0.01,18.36,529.42,6.67,0.01,15.00,0.00,1
S,40,11.50,10.90,17.80,15.27,-0.04,17.80,520.68,101.03,0.02,15.00,0.01,1
L,40,7.00,2.20,20.00,19.46,0.01,0.00,551.84,-86.88,0.00,15.00,0.00,1
R,40,14.70,12.00,22.69,18.27,-0.01,22.69,640.35,5.52,0.01,15.00,0.00,1
S,40,11.40,10.90,19.42,15.56,0.03,19.42,570.18,-204.36,0.02,15.00,0.01,1
L,40,6.60,2.20,20.00,19.72,0.01,0.00,548.16,-34.17,0.00,15.00,0.00,1
R,40,14.60,12.00,22.60,18.52,-0.01,22.60,657.28,-1.67,0.01,15.00,0.00,1
S,40,11.70,10.90,19.42,16.03,-0.03,19.42,580.28,113.13,0.01,15.00,0.01,1
L,40,7.00,2.20,20.00,20.92,0.01,0.00,518.48,-17.89,0.00,15.00,0.00,1
R,40,14.60,12.00,22.91,19.32,-0.00,22.91,668.20,-4.79,0.01,15.00,0.00,1
S,40,11.50,10.90,19.42,18.45,-0.04,19.42,536.73,51.20,0.01,15.00,0.01,1
L,40,7.80,2.20,20.00,19.49,0.01,0.00,550.50,-22.56,0.00,15.00,0.00,1
R,40,14.10,12.00,21.16,20.34,-0.00,21.16,616.70,2.22,0.01,15.00,0.00,1
S,40,11.70,10.90,19.62,18.26,-0.03,19.62,552.54,23.04,0.01,15.00,0.01,1
L,40,7.30,2.20,20.00,20.54,0.06,0.00,526.03,-191.58,0.00,15.00,0.00,1
R,40,14.30,12.00,22.24,21.05,-0.00,22.24,631.00,-10.31,0.01,15.00,0.00,1
S,40,11.80,10.90,19.62,18.48,0.06,19.62,554.63,-312.54,0.01,15.00,0.01,1
L,40,6.90,2.20,20.00,20.31,0.00,0.00,528.99,61.23,0.00,15.00,0.00,1
R,40,13.60,12.00,19.63,21.56,0.00,19.63,556.50,-7.93,0.01,15.00,0.00,1
S,40,12.10,10.90,20.78,18.26,0.07,20.78,597.46,-207.80,0.01,15.00,0.01,1
L,40,7.10,2.20,20.00,19.68,-0.00,0.00,543.51,4.16,0.00,15.00,0.00,1
R,40,13.40,12.00,19.00,21.77,0.00,19.00,523.33,-9.43,0.01,15.00,0.00,1
S,40,12.20,10.90,21.34,19.62,-0.04,21.34,591.01,204.75,0.01,15.00,0.01,1
L,40,7.30,2.20,20.00,19.72,0.00,0.00,544.42,-18.16,0.00,15.00,0.00,1
R,40,13.60,12.00,19.99,19.51,-0.00,19.99,592.25,4.41,0.00,15.00,0.00,1
S,40,12.20,10.90,21.49,19.41,-0.05,21.49,610.59,78.00,0.01,15.00,0.01,1
L,40,8.10,2.20,20.00,19.79,0.01,0.00,544.18,-39.92,0.00,15.00,0.00,1
R,40,13.30,12.00,18.95,20.14,-0.00,18.95,551.39,0.89,0.00,15.00,0.00,1
S,40,12.40,10.90,22.47,19.81,-0.04,22.47,637.80,38.87,0.01,15.00,0.00,1
L,40,7.90,2.20,20.00,19.80,0.06,0.00,545.21,-221.60,0.00,15.00,0.00,1
R,40,13.70,12.00,20.75,20.20,-0.00,20.75,589.84,-4.32,0.00,15.00,0.00,1
S,40,12.00,10.90,21.00,20.26,-0.04,21.00,603.17,51.65,0.01,15.00,0.00,1
L,40,7.90,2.20,20.00,19.90,0.01,0.00,543.75,35.06,0.00,15.00,0.00,1
R,40,13.50,12.00,20.13,20.79,-0.00,20.13,561.41,2.54,0.00,15.00,0.00,1
S,40,11.90,10.90,20.72,20.83,-0.04,20.72,585.31,49.87,0.01,15.00,0.00,1
L,40,8.00,2.20,20.00,20.12,-0.04,0.00,538.46,155.21,0.00,15.00,0.00,1
R,40,14.00,12.00,22.37,20.08,-0.01,22.37,634.62,9.12,0.00,15.00,0.00,1
S,40,11.90,10.90,20.84,20.79,0.02,20.84,588.90,-129.88,0.01,15.00,0.00,1
L,40,7.30,2.20,20.00,20.19,0.06,0.00,536.08,-308.70,0.00,15.00,0.00,1
R,40,13.90,12.00,22.20,20.47,-0.01,22.20,633.44,9.57,0.00,15.00,0.00,1
S,40,12.20,10.90,22.20,21.71,0.02,22.20,600.62,-79.71,0.01,15.00,0.00,1
L,40,7.90,2.20,20.00,19.99,0.08,0.00,540.06,-211.72,0.01,15.00,0.00,1
R,40,13.70,12.00,21.60,21.01,-0.01,21.60,613.76,7.19,0.00,15.00,0.00,1
S,40,12.20,10.90,22.36,20.30,0.02,22.36,644.39,-62.41,0.01,15.00,0.00,1
